id,type,year,title,citation,url,featured,visible,status,editoriallyVerified
pub-0156,journal,2016,Intention to use mobile payment system: A case of developing market by ethnicity,"Ting, H., Yacob, Y., Liew, L., & Lau, W. M. (2016), “Intention to use mobile payment system: A case of developing market by ethnicity”, Procedia Social and Behavioural Studies, 224, 368-375.",,FALSE,TRUE,published,FALSE
pub-0157,journal,2016,Knowledge sharing behaviour in innovative working environment: A case of a software developing company,"Ting, H., Chuah, C. W., & de Run, E. C. (2016), “Knowledge sharing behaviour in innovative working environment: A case of a software developing company”, International Business Management, 10(10), 1989-1997.",,FALSE,TRUE,published,FALSE
pub-0158,journal,2016,Intention to use Instagram by generation cohorts: The perspective of developing markets,"Ting, H., de Run, E. C., & Liew, S. L. (2016), “Intention to use Instagram by generation cohorts: The perspective of developing markets”, Global Business and Management Research: An International Journal, 8(1), 43-55.",,FALSE,TRUE,published,FALSE
pub-0159,journal,2016,Compliant behaviour between generations and its transmissions: An exploratory study in Malaysia,"Ting, H., Wong, W. P. W., & de Run, E. C. (2016), “Compliant behaviour between generations and its transmissions: An exploratory study in Malaysia”, International Journal of Business and Management, 11(11), 279-288.",,FALSE,TRUE,published,FALSE
pub-0160,journal,2016,Value co-creation dimensions: Their effect on satisfaction of cooperative members,"Yacob, Y., Ali, K. J., & Ting, H. (2016), “Value co-creation dimensions: Their effect on satisfaction of cooperative members”, Malaysian Journal of Co-operative Studies, 12, 93-106.",,FALSE,TRUE,published,FALSE
pub-0161,journal,2015,A qualitative inquiry into the formation of generational cohorts: A case of an emerging market,"Ting, H., & de Run, E. C. (2015), “A qualitative inquiry into the formation of generational cohorts: A case of an emerging market”, Journal of Economics and Business Research, 21(1), 126-143.",,FALSE,TRUE,published,FALSE
pub-0162,journal,2015,Beliefs about the use of Instagram: An exploratory study,"Ting, H., Wong, P. M. W., de Run, E. C., & Choo, L. Y. S. (2015), “Beliefs about the use of Instagram: An exploratory study”, International Journal of Business and Innovation, 2(2), 15-31.",,FALSE,TRUE,published,FALSE
pub-0163,book,2019,Read and cite Hair et al.: How the work of Joseph F. Hair impacts us in Malaysia,"Cheah, J. H., Memon, M. A., Ting, H., Chuah, F., & Ramayah, T. (2019). Read and cite Hair et al.: How the work of Joseph F. Hair impacts us in Malaysia. A book chapter in The Great Facilitator, Springer. Published in March 2019.",,FALSE,TRUE,published,FALSE
pub-0164,book,2018,Partial Least Squares Structural Equation Modeling using SmartPLS 3.0: An updated and practical guide to statistical analysis (2nd version). Pearson,"Ramayah, T., Cheah, J. H., Chuah, F., Ting, H., & Memon, M. A. (2018). Partial Least Squares Structural Equation Modeling using SmartPLS 3.0: An updated and practical guide to statistical analysis (2nd version). Pearson. Published in January 2018.",,FALSE,TRUE,published,FALSE
pub-0165,book,2017,Students’ satisfaction towards online learning systems: Assessing its internal and external factors,"Tan, S., Chuah, F., & Ting, H. (2017). Students’ satisfaction towards online learning systems: Assessing its internal and external factors. A book chapter in Empowering 21st Century Learners Through Holistic and Enterprising Learning. Springer. Published in April 2017.",,FALSE,TRUE,published,FALSE
pub-0166,book,2016,Partial Least Squares Structural Equation Modeling using SmartPLS 3.0: An updated and practical guide to statistical analysis. Pearson,"Ramayah, T., Cheah, J. H., Chuah, F., Ting, H., & Memon, M. A. (2016). Partial Least Squares Structural Equation Modeling using SmartPLS 3.0: An updated and practical guide to statistical analysis. Pearson. Published in November 2016.",,FALSE,TRUE,published,FALSE
pub-0167,book,2016,Developing a consumer behaviour towards the purchase and use of health products using the grounded theory approach: A case in Malaysia (Conbe-Hepro). Ministry of Health,"Ting, H., Mazlan, A., & Ting, C. Y. (2016). Developing a consumer behaviour towards the purchase and use of health products using the grounded theory approach: A case in Malaysia (Conbe-Hepro). Ministry of Health. Published in December 2016.",,FALSE,TRUE,published,FALSE
pub-0168,book,2025,A Study of Small and Medium-Sized Tour Operators in Ho Chi Minh City,"Dai Quang, T., Nguyen, T. N., Nguyen, T. T. Q., & Ting, H. (2025). A Study of Small and Medium-Sized Tour Operators in Ho Chi Minh City. Routledge Handbook of Tourism and Hospitality Development in Vietnam, 155.",,FALSE,TRUE,published,FALSE
pub-0169,conference,2020,How Runners Choose to Participate in an Emerging Destination Marathon,"Tan, K. L., Ting, H., Cheah, J. H. & Hsu, C. Y. (2020), “How Runners Choose to Participate in an Emerging Destination Marathon”, at 2020 International Sport and Tourism Conference organized by Sport Tourism Association in Taiwan, Taipei, Taiwan 13-14 June 2020. OUTSTANDING PAPER AWARD",,FALSE,TRUE,published,FALSE
pub-0170,conference,2019,Intention to purchase travel online and the implications of inertia behaviour,"Cheah, J. H., Lim, X. J., Ting, H., & Chan, Y. W., (2019), “Intention to purchase travel online and the implications of inertia behaviour”, Organized by Marketing Asia Group (MAG), Macau, China, 25-26 June 2019. BEST PAPER AWARD",,FALSE,TRUE,published,FALSE
pub-0171,conference,2017,Convergent validity assessment of formatively measured constructs in PLS-SEM: On using single vs. multi-item measures in redundancy analyses,"Cheah, J. H., Sarstedt, M., Ringle, C. M., Ramayah, T., & Ting, H., (2017), “Convergent validity assessment of formatively measured constructs in PLS-SEM: On using single vs. multi-item measures in redundancy analyses”, AMS World Marketing Congress (WMC), Organized by Universidade Lusiada – Norte Porto, Porto, Portugal, 27-29 July 2018.",,FALSE,TRUE,published,FALSE
pub-0172,conference,2017,Perceived-benefits positioning strategies and willingness to pay the office space: The moderating effect of office space grades and office occupiers' sectors,"Cheah, J. H., Ting, H., Ng, S. I., & Ramayah, T., (2017), “Perceived-benefits positioning strategies and willingness to pay the office space: The moderating effect of office space grades and office occupiers' sectors”, 9th International Conference on PLS and Related Methods (PLS'17), Organized by Macau University of Science and Technology Macau, China, 17-19 June 2017",,FALSE,TRUE,published,FALSE
pub-0173,conference,2017,Extending the mediating effect of work engagement between person-organisation fit and turnover intention,"Memon, M. A., Salleh, R., Baharom, M. N. R., Cheah, J. H., Ting, H., & Chuah, F., (2017), “Extending the mediating effect of work engagement between person-organisation fit and turnover intention”, 9th International Conference on PLS and Related Methods (PLS'17), Macau, China, 17-19 June 2017.",,FALSE,TRUE,published,FALSE
pub-0174,conference,2016,Smartphone disposition decisions: How university students dispose and why?,"Yacob, Y., Ting, H., Lajuni, N., & Chien, M., (2016), “Smartphone disposition decisions: How university students dispose and why?”, International Research Symposium of Service Management (IRSSM-7) at Mahidol University, Bangkok, 2-5 August 2016.",,FALSE,TRUE,published,FALSE
pub-0175,conference,2014,Beyond demographic boundary: Determining generational values by cohorts,"de Run, E. C., & Ting, H., (2014), “Beyond demographic boundary: Determining generational values by cohorts”, Proceedings from MAG Scholar Conference, Hyatt Regency, Yogyakarta, 22-25 November 2014.",,FALSE,TRUE,published,FALSE
pub-0176,conference,2013,Exploring belief factors about controversial advertising,"de Run, E. C., & Ting, H., (2013), “Exploring belief factors about controversial advertising”, Proceedings from MAG Scholar Global Business, Marketing and Tourism Conference, Dubai, UAE, 11-14 November 2013.",,FALSE,TRUE,published,FALSE
pub-0177,conference,2019,Examining the role of social media based destination brand community…,"Cheung, M. L., Ting, H., Cheah, J. H., Sharifuddin, M. N., Chau, K. Y., (2019), “Examining the role of social media based destination brand community…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0178,conference,2019,Do types of retail matter? The impact of retail integration…,"Lim, X. J., Cheah, J. H., & Ting, H., (2019), “Do types of retail matter? The impact of retail integration…”",,FALSE,TRUE,published,FALSE
pub-0179,conference,2017,A comparison of latent interaction effects…,"Ramayah, T., Cheah, J. H., Memon, M. A., & Ting, H., (2017), “A comparison of latent interaction effects…”",,FALSE,TRUE,published,FALSE
pub-0180,conference,2016,Understanding the use of Instagram…,"Chuah, F., Ting, H., de Run, E. C., Jacky, C., & Wong, W. P. M., (2016), “Understanding the use of Instagram…”",,FALSE,TRUE,published,FALSE
pub-0181,conference,2016,Complaint behaviour by Generations…,"de Run, E. C., Ting, H., Tan, H. E., & Huang, H. W., (2016), “Complaint behaviour by Generations…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0182,conference,2016,Information search and purchase intention for ‘Made in China’…,"Huang, H. W., de Run, E. C., & Ting, H., (2016), “Information search and purchase intention for ‘Made in China’…”",,FALSE,TRUE,published,FALSE
pub-0183,conference,2016,Warning signage on cigarette packaging…,"Lau, W. M., de Run, E. C., Ting, H., Chuah, F., & Singh, G., (2016), “Warning signage on cigarette packaging…”",,FALSE,TRUE,published,FALSE
pub-0184,conference,2016,"Do we have baby boomers, Gen X and Gen Y?","Lim, T. Y., de Run, E. C., Ting, H., Koh, H. & Sahdan, M., (2016), “Do we have baby boomers, Gen X and Gen Y?”",,FALSE,TRUE,published,FALSE
pub-0185,conference,2016,Intention to consume Dayak food…,"Ting, H., Tan, S., John Ling, A. N., & de Run, E. C., (2016), “Intention to consume Dayak food…”",,FALSE,TRUE,published,FALSE
pub-0186,conference,2016,Attitude towards Advertising…,"Ting, H., de Run, E. C., Sudiyanti, S. & Cheah, J. W., (2016), “Attitude towards Advertising…”",,FALSE,TRUE,published,FALSE
pub-0187,conference,2016,The impact of technology trust on customer e-loyalty…,"Wong, W. P. M., & Ting, H., (2016), “The impact of technology trust on customer e-loyalty…”",,FALSE,TRUE,published,FALSE
pub-0188,conference,2016,Service quality dimensions and members’ satisfaction…,"Yacob, Y., Ting, H., & Kasuma, J., (2016), “Service quality dimensions and members’ satisfaction…”",,FALSE,TRUE,published,FALSE
pub-0189,conference,2015,Factors affecting entrepreneurial intention…,"Chuah, F., Ting, H., Alsree, S. R., & Cheah, J. H., (2015), “Factors affecting entrepreneurial intention…”",,FALSE,TRUE,published,FALSE
pub-0190,conference,2015,Disposition and repurchase intention…,"Jee, T. W., Ting, H., de Run, E. C., & Tan, S., (2015), “Disposition and repurchase intention…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0191,conference,2015,Ethnic food consumption intention…,"Ting, H., Chuah, F., de Run, E. C., Phung, M. & Cheah, J. H., (2015), “Ethnic food consumption intention…”",,FALSE,TRUE,published,FALSE
pub-0192,conference,2015,Intention towards mobile payment…,"Ting, H., Yacob, Y., Liew, L., & Lau, W. M., (2015), “Intention towards mobile payment…”",,FALSE,TRUE,published,FALSE
pub-0193,conference,2014,How adolescents view advertising…,"de Run, E. C., Ting, H., & Liew, S. L., (2014), “How adolescents view advertising…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0194,conference,2013,How young adults perceive advertising…,"Ting, H., & de Run, E. C., (2013), “How young adults perceive advertising…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0195,conference,2013,Attitude towards advertising…,"de Run, E. C., Ting, H., Jee, T. W., & Lau, S. Y. C., (2013), “Attitude towards advertising…”",,FALSE,TRUE,published,FALSE
pub-0196,conference,2013,Attitude of marketing and non-marketing students…,"de Run, E. C., & Ting, H., (2013), “Attitude of marketing and non-marketing students…”",,FALSE,TRUE,published,FALSE
pub-0197,conference,2012,Chinese generation Xers’ attitude…,"Fam, K. S., Jozsa, L., Solyom, A., de Run, E. C., Ting, H., (2012), “Chinese generation Xers’ attitude…” BEST PAPER AWARD.",,FALSE,TRUE,published,FALSE
pub-0198,conference,2012,Identifying generational cohorts in Sarawak…,"Ting, H., de Run, E. C., & Fam, K. S., (2012), “Identifying generational cohorts in Sarawak…”",,FALSE,TRUE,published,FALSE
pub-0199,conference,2012,Identifying generational cohorts in Sarawak: A comparison…,"Ting, H., & de Run, E. C., (2012), “Identifying generational cohorts in Sarawak: A comparison…”",,FALSE,TRUE,published,FALSE
pub-0200,conference,2012,Attitude towards advertising: The perspective of generational cohort…,"Ting, H., & de Run, E. C., (2012), “Attitude towards advertising: The perspective of generational cohort…”",,FALSE,TRUE,published,FALSE
